,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_name,release_date,song_name,song_name_formatted
197,0.462,0.577,2,0.0846,0.124,0.0,0.127,0.278,102.972,221620,4,BTS,2016-05-02,Love Is Not Over (Full Length Edition),['love-is-not-over-length']
198,0.56,0.814,5,0.0682,0.11,0.0,0.188,0.534,74.01,215189,4,BTS,2016-05-02,I Need U (Urban Mix),['i-need-u']
199,0.518,0.918,5,0.207,0.00258,3.46e-06,0.448,0.494,158.059,223013,4,BTS,2016-05-02,I Need U (Remix),['i-need-u']
200,0.568,0.774,6,0.036,0.0309,0.0,0.379,0.595,128.013,257000,4,BTS,2016-05-02,Run (Ballad Mix),['run']
201,0.594,0.871,6,0.0321,0.000182,4.01e-05,0.371,0.58,132.994,236437,4,BTS,2016-05-02,Run (Alternative Mix),['run']
202,0.345,0.717,6,0.0481,0.00658,0.0,0.149,0.211,149.542,241144,4,BTS,2016-05-02,Butterfly (Alternative Mix),['butterfly']
203,0.349,0.949,6,0.902,0.00765,0.0,0.329,0.397,79.942,136428,4,BTS,2015-12-01,INTRO: Never Mind,['never-mind']
204,0.554,0.878,11,0.0513,0.00146,0.0,0.0998,0.55,132.889,236748,4,BTS,2015-12-01,RUN,['run']
205,0.448,0.776,6,0.0571,0.0149,0.0,0.12,0.294,149.806,238862,4,BTS,2015-12-01,Butterfly,['butterfly']
206,0.585,0.93,10,0.241,0.0992,2.54e-06,0.345,0.735,90.029,243222,4,BTS,2015-12-01,Whalien 52,['52']
207,0.669,0.967,6,0.0957,0.000266,0.0,0.0777,0.807,122.008,256687,4,BTS,2015-12-01,Ma City,['ma-city']
208,0.65,0.879,9,0.0731,0.00102,0.0,0.0483,0.536,166.897,233160,4,BTS,2015-12-01,뱁새,['']
209,0.574,0.499,3,0.936,0.772,0.0,0.42,0.667,160.426,263130,4,BTS,2015-12-01,SKIT: One night in a strange city,['one-night-in-a-strange-city']
210,0.619,0.802,10,0.0423,0.0136,0.0,0.127,0.307,104.985,267151,4,BTS,2015-12-01,고엽,['']
211,0.369,0.652,2,0.0403,0.4,0.0,0.129,0.264,104.168,177414,4,BTS,2015-12-01,OUTRO: House Of Cards,['house-of-cards']
212,0.379,0.902,9,0.561,0.251,0.0,0.0821,0.164,168.005,70547,3,BTS,2015-12-01,"INTRO: O!RUL8,2?",['']
213,0.608,0.924,7,0.162,0.0412,0.0,0.447,0.53,146.917,209760,4,BTS,2015-12-01,N.O,['']
214,0.806,0.796,5,0.151,0.0482,2.03e-06,0.113,0.825,97.029,231467,4,BTS,2015-12-01,WE ON,['we-on']
215,0.498,0.378,7,0.713,0.849,0.0,0.314,0.617,95.002,148573,1,BTS,2015-12-01,SKIT:R U HAPPY NOW?,['u-happy']
216,0.745,0.738,7,0.107,0.0425,0.0,0.237,0.713,95.994,248573,4,BTS,2015-12-01,IF I RULED THE WORLD,['if-i-ruled-the-world']
217,0.653,0.795,0,0.0929,0.00974,0.0,0.34,0.562,92.039,261427,4,BTS,2015-12-01,COFFEE,['coffee']
218,0.73,0.912,11,0.357,0.531,0.0,0.332,0.827,96.544,131493,4,BTS,2015-12-01,BTS CYPHER PT.1,['cypher']
219,0.721,0.963,11,0.268,0.219,0.0,0.159,0.661,117.98,247133,4,BTS,2015-12-01,진격의 방탄,['']
220,0.568,0.941,11,0.245,0.0957,0.0,0.144,0.866,105.01,205507,4,BTS,2015-12-01,팔도강산,['']
221,0.701,0.381,0,0.0503,0.0585,0.0,0.118,0.457,132.014,87053,4,BTS,2015-12-01,OUTRO: LUV IN SKOOL,['in']
222,0.349,0.949,6,0.902,0.00765,0.0,0.329,0.397,79.942,136428,4,BTS,2015-11-30,Intro: Never Mind,['never-mind']
223,0.554,0.878,11,0.0513,0.00146,0.0,0.0998,0.55,132.889,236748,4,BTS,2015-11-30,Run,['run']
224,0.448,0.776,6,0.0571,0.0149,0.0,0.12,0.294,149.806,238862,4,BTS,2015-11-30,Butterfly,['butterfly']
225,0.585,0.93,10,0.241,0.0992,2.54e-06,0.345,0.735,90.029,243222,4,BTS,2015-11-30,Whalien 52,['52']
226,0.669,0.967,6,0.0957,0.000266,0.0,0.0777,0.807,122.008,256687,4,BTS,2015-11-30,Ma City,['ma-city']
227,0.65,0.879,9,0.0731,0.00102,0.0,0.0483,0.536,166.897,233160,4,BTS,2015-11-30,Silver Spoon,['silver-spoon']
228,0.574,0.499,3,0.936,0.772,0.0,0.42,0.667,160.426,263130,4,BTS,2015-11-30,Skit: One Night in a Strange City,['one-night-in-a-strange-city']
229,0.619,0.802,10,0.0423,0.0136,0.0,0.127,0.307,104.985,267151,4,BTS,2015-11-30,Autumn Leaves,['autumn-leaves']
230,0.369,0.652,2,0.0403,0.4,0.0,0.129,0.264,104.168,177414,4,BTS,2015-11-30,Outro: House of Cards,['house-of-cards']
231,0.39,0.95,0,0.588,0.262,0.0,0.05,0.213,88.947,124520,4,BTS,2015-09-16,Intro : 화양연화 The Most Beautiful Moment in Life,['intro-the-most-beautiful-moment-in-life']
232,0.475,0.872,5,0.0683,0.0237,0.0,0.278,0.679,157.839,211507,4,BTS,2015-09-16,I NEED U,['i-need-u']
233,0.624,0.734,6,0.264,0.0574,0.0,0.214,0.347,139.949,274320,4,BTS,2015-09-16,잡아줘 Hold Me Tight,['hold-me-tight']
234,0.671,0.166,9,0.812,0.898,0.0,0.534,0.684,61.334,147787,4,BTS,2015-09-16,SKIT : Expectation!,['skit']
235,0.615,0.889,10,0.221,0.04,0.0,0.471,0.639,77.032,240373,4,BTS,2015-09-16,쩔어 DOPE,['dope']
236,0.702,0.96,1,0.163,0.0779,0.0,0.361,0.789,115.993,245427,4,BTS,2015-09-16,흥탄소년단 Boyz with Fun,['with-fun']
237,0.729,0.786,1,0.0964,0.0717,0.0,0.0452,0.795,98.002,211040,4,BTS,2015-09-16,Converse High,['converse-high']
238,0.679,0.915,0,0.192,0.014,0.0,0.0395,0.937,159.975,294107,4,BTS,2015-09-16,이사 Moving On,['moving-on']
239,0.703,0.328,2,0.0641,0.655,0.0,0.106,0.205,105.006,144827,4,BTS,2015-09-16,Outro : Love is Not Over,['love-is-not-over']
240,0.36,0.97,0,0.535,0.233,0.0,0.074,0.257,86.893,123033,1,BTS,2015-04-29,Intro: The Most Beautiful Moment in Life,['the-most-beautiful-moment-in-life']
241,0.486,0.88,5,0.0706,0.0215,0.0,0.24,0.71,158.043,210987,4,BTS,2015-04-29,I Need U,['i-need-u']
242,0.631,0.728,6,0.284,0.0511,0.0,0.171,0.395,139.977,274992,4,BTS,2015-04-29,Hold Me Tight,['hold-me-tight']
243,0.653,0.167,3,0.648,0.893,0.0,0.502,0.712,99.421,147694,3,BTS,2015-04-29,Skit: Expectation!,['']
244,0.619,0.889,10,0.219,0.0483,0.0,0.324,0.622,77.058,240021,4,BTS,2015-04-29,Dope,['dope']
245,0.704,0.959,1,0.192,0.0808,0.0,0.383,0.751,116.024,244156,4,BTS,2015-04-29,Boyz with Fun,['with-fun']
246,0.724,0.794,1,0.0885,0.0594,0.0,0.201,0.815,98.0,209715,4,BTS,2015-04-29,Converse High,['converse-high']
247,0.684,0.914,0,0.203,0.0128,0.0,0.0543,0.929,159.986,292569,4,BTS,2015-04-29,Moving On,['moving-on']
248,0.719,0.335,2,0.0595,0.632,0.0,0.131,0.219,105.062,143863,4,BTS,2015-04-29,Outro: Love Is Not Over,['love-is-not-over']
249,0.469,0.9,0,0.287,0.445,0.0,0.389,0.57,81.583,165120,4,BTS,2015-03-18,Intro:What am I to you,['am-i-to-you']
250,0.737,0.866,1,0.0828,0.000955,0.000175,0.345,0.39,112.006,245133,4,BTS,2015-03-18,Danger,['danger']
251,0.616,0.993,9,0.216,0.108,0.0,0.418,0.505,97.994,265600,4,BTS,2015-03-18,호르몬 전쟁 War of Hormone,['war-of-hormone']
252,0.791,0.867,1,0.164,0.183,0.0,0.273,0.796,143.933,257307,4,BTS,2015-03-18,힙합성애자 Hip Hop Phile,['hip-hop']
253,0.611,0.817,11,0.0982,0.00951,0.0,0.105,0.177,136.036,256240,4,BTS,2015-03-18,Let Me Know,['let-me-know']
254,0.705,0.845,1,0.123,0.0252,0.0,0.358,0.344,89.96,265360,4,BTS,2015-03-18,Rain,['rain']
255,0.797,0.921,7,0.324,0.0257,0.0,0.676,0.678,140.048,269040,4,BTS,2015-03-18,BTS Cypher PT.3:KILLER,['cypher']
256,0.783,0.681,4,0.0835,0.0539,0.757,0.0478,0.552,83.0,41760,4,BTS,2015-03-18,Interlude: 뭐해 Interlude: What Are You Doing Now,['what-are-you-doing-now']
257,0.461,0.86,6,0.25,0.159,0.0,0.0789,0.882,96.929,234067,4,BTS,2015-03-18,핸드폰 좀 꺼줄래 Could You Turn Off Your Cell Phone,['could-you-turn-off-your-cell-phone']
258,0.488,0.893,2,0.305,0.187,0.0,0.359,0.531,82.993,241760,4,BTS,2015-03-18,이불킥 Embarrassed,['embarrassed']
259,0.646,0.895,2,0.122,0.0686,0.0,0.346,0.555,96.053,226427,4,BTS,2015-03-18,24/7=heaven,['']
260,0.854,0.855,4,0.0878,0.0306,0.0017,0.0455,0.826,119.983,218880,4,BTS,2015-03-18,여기 봐 Look here,['look-here']
261,0.678,0.928,8,0.104,0.00409,5.93e-06,0.351,0.782,163.955,237333,4,BTS,2015-03-18,2학년 So 4 More,['so-4-more']
262,0.652,0.8,1,0.0409,0.0628,0.0,0.138,0.531,102.986,172667,4,BTS,2015-03-18,Outro: 그게 말이 돼? Outro: Do You Think It Makes Sense?,['do-you-think-it-makes']
263,0.603,0.825,4,0.42,0.0563,0.0,0.0634,0.656,93.501,176827,4,BTS,2015-03-18,INTRO:SKOOL LUV AFFAIR,['affair']
264,0.467,0.947,0,0.344,0.00265,0.0,0.326,0.469,165.956,230400,4,BTS,2015-03-18,상남자 Boy In Luv,['boy-in']
265,0.647,0.282,4,0.886,0.895,0.0,0.92,0.743,75.872,92413,4,BTS,2015-03-18,SKIT:SOULMATE,['']
266,0.664,0.864,7,0.328,0.435,0.0,0.0711,0.918,85.115,240267,4,BTS,2015-03-18,어디에서 왔는지,['']
267,0.505,0.713,9,0.376,0.174,0.0,0.405,0.326,190.211,239827,4,BTS,2015-03-18,하루만,['']
268,0.328,0.882,1,0.197,0.00862,0.0,0.278,0.651,85.358,261853,5,BTS,2015-03-18,TOMORROW,['tomorrow']
269,0.584,0.981,5,0.359,0.128,0.0,0.696,0.853,142.01,288427,4,BTS,2015-03-18,BTS CYPHER PT.2: TRIPTYCH,['cypher-triptych']
270,0.68,0.925,0,0.161,0.15,0.0,0.432,0.863,94.001,238573,4,BTS,2015-03-18,등골브레이커,['']
271,0.499,0.971,7,0.278,0.0367,0.0,0.382,0.714,102.006,237680,4,BTS,2015-03-18,JUMP,['jump']
272,0.58,0.844,2,0.0584,0.466,0.0,0.205,0.504,86.892,122533,4,BTS,2015-03-18,OUTRO:PROPOSE,['']
273,0.807,0.903,6,0.311,0.146,0.0,0.362,0.786,106.568,75080,4,BTS,2014-12-24,INTRO.,['']
274,0.602,0.957,0,0.244,0.0292,0.0,0.101,0.574,170.054,255320,4,BTS,2014-12-24,THE STARS,['the-stars']
275,0.489,0.969,7,0.357,0.0361,0.0,0.592,0.698,102.07,237200,4,BTS,2014-12-24,JUMP -Japanese Ver.-,['jump']
276,0.726,0.837,1,0.0532,0.000656,0.00128,0.103,0.408,112.043,247627,4,BTS,2014-12-24,Danger -Japanese Ver.-,['danger']
277,0.527,0.902,4,0.154,0.00105,0.0,0.172,0.542,82.703,232507,4,BTS,2014-12-24,BOY IN LUV -Japanese Ver.-,['boy-in']
278,0.526,0.486,11,0.114,0.0931,0.0,0.0895,0.368,94.875,333547,4,BTS,2014-12-24,JUST ONE DAY -Japanese Ver. Extended-,['just-one-day']
279,0.766,0.674,0,0.0897,0.227,0.0,0.124,0.769,101.003,232467,4,BTS,2014-12-24,いいね!,['']
280,0.684,0.717,11,0.151,0.478,0.0,0.367,0.861,95.039,235467,4,BTS,2014-12-24,いいね!Pt.2 ~あの場所で~,['']
281,0.663,0.866,2,0.398,0.0216,0.0,0.417,0.639,168.031,222040,4,BTS,2014-12-24,NO MORE DREAM -Japanese Ver.-,['no-more-dream']
282,0.636,0.967,11,0.352,0.0527,0.0,0.168,0.566,118.144,247947,4,BTS,2014-12-24,進撃の防弾 -Japanese Ver.-,['']
283,0.602,0.86,7,0.145,0.0269,0.0,0.101,0.588,146.975,211720,4,BTS,2014-12-24,N.O -Japanese Ver.-,['']
284,0.709,0.686,8,0.0487,0.1,0.0,0.0865,0.734,91.016,352133,4,BTS,2014-12-24,WAKE UP,['wake-up']
285,0.679,0.7,2,0.079,0.696,1.67e-05,0.209,0.786,96.059,96493,4,BTS,2014-12-24,OUTRO.,['']
286,0.479,0.899,0,0.292,0.423,0.0,0.366,0.571,81.92,165121,4,BTS,2014-08-20,Intro: What Am I to You,['what-am-i-to-you']
287,0.738,0.868,1,0.0703,0.000907,0.000215,0.275,0.378,111.992,245140,4,BTS,2014-08-20,Danger,['danger']
288,0.612,0.993,9,0.24,0.116,0.0,0.307,0.487,98.004,265602,4,BTS,2014-08-20,War of Hormone,['war-of-hormone']
289,0.796,0.878,1,0.185,0.171,0.0,0.234,0.795,144.001,257301,4,BTS,2014-08-20,Hip Hop Phile,['hip-hop']
290,0.614,0.828,11,0.0815,0.0116,0.0,0.0961,0.16,136.1,254973,4,BTS,2014-08-20,Let Me Know,['let-me-know']
291,0.702,0.851,1,0.143,0.031,0.0,0.354,0.313,89.957,264667,4,BTS,2014-08-20,Rain,['rain']
292,0.793,0.924,4,0.321,0.0217,0.0,0.644,0.665,140.03,267783,4,BTS,2014-08-20,BTS Cypher Pt.3: Killer,['cypher-killer']
293,0.783,0.683,4,0.0897,0.0532,0.772,0.0529,0.552,82.996,41757,4,BTS,2014-08-20,Interlude: What Are You Doing Now,['what-are-you-doing-now']
294,0.459,0.856,11,0.235,0.152,0.0,0.08,0.917,97.025,234063,4,BTS,2014-08-20,Could You Turn off Your Cell Phone,['could-you-turn-off-your-cell-phone']
295,0.551,0.898,2,0.286,0.181,0.0,0.379,0.552,84.774,241762,4,BTS,2014-08-20,Embarrassed,['embarrassed']
296,0.643,0.903,2,0.117,0.0635,0.0,0.33,0.573,96.068,226425,4,BTS,2014-08-20,24/7=Heaven,['']
297,0.863,0.854,4,0.0893,0.0418,0.00152,0.0551,0.784,119.996,218887,4,BTS,2014-08-20,Look Here,['look-here']
298,0.676,0.925,8,0.109,0.00395,6.7e-06,0.279,0.797,163.953,235020,4,BTS,2014-08-20,2nd Grade,['2nd-grade']
299,0.634,0.814,1,0.0406,0.0698,0.0,0.146,0.537,103.041,172658,4,BTS,2014-08-20,Outro: Do You Think It Makes Sense?,['do-you-think-it-makes']
300,0.721,0.835,1,0.211,0.371,0.0,0.0765,0.855,92.97,241375,4,BTS,2014-05-14,Miss Right,['miss-right']
301,0.527,0.673,0,0.196,0.334,0.0,0.159,0.657,99.606,232692,4,BTS,2014-05-14,Like (Slow Jam Remix),['like-jam']
302,0.587,0.821,4,0.428,0.0601,0.0,0.0599,0.671,93.841,178282,4,BTS,2014-05-14,Intro: Skool Luv Affair,['affair']
303,0.491,0.947,0,0.306,0.00262,0.0,0.34,0.473,166.247,230778,4,BTS,2014-05-14,Boy in Luv,['boy-in']
304,0.633,0.285,4,0.841,0.898,0.0,0.905,0.749,124.228,92791,3,BTS,2014-05-14,Skit: Soulmate,['']
305,0.658,0.867,7,0.312,0.432,0.0,0.0744,0.918,85.075,240107,4,BTS,2014-05-14,Where You From,['where-you-from']
306,0.504,0.712,9,0.379,0.175,0.0,0.377,0.307,189.577,239470,4,BTS,2014-05-14,Just One Day,['just-one-day']
307,0.311,0.887,1,0.277,0.00941,0.0,0.281,0.627,175.483,261575,3,BTS,2014-05-14,Tomorrow,['tomorrow']
308,0.585,0.98,5,0.37,0.127,0.0,0.692,0.837,141.945,288771,4,BTS,2014-05-14,BTS Cypher Pt.2: Triptych,['cypher-triptych']
309,0.68,0.927,0,0.149,0.167,0.0,0.437,0.862,93.975,238530,4,BTS,2014-05-14,Spine Breaker,['spine-breaker']
310,0.495,0.973,7,0.283,0.0347,0.0,0.432,0.763,102.058,236489,4,BTS,2014-05-14,Jump,['jump']
311,0.398,0.847,2,0.159,0.467,0.0,0.205,0.514,173.733,122514,4,BTS,2014-05-14,Outro: Propose,['propose']
312,0.587,0.821,4,0.428,0.0601,0.0,0.0599,0.671,93.841,178282,4,BTS,2014-02-12,Intro: Skool Luv Affair,['affair']
313,0.491,0.947,0,0.306,0.00262,0.0,0.34,0.473,166.247,230778,4,BTS,2014-02-12,Boy in Luv,['boy-in']
314,0.633,0.285,4,0.841,0.898,0.0,0.905,0.749,124.228,92791,3,BTS,2014-02-12,Skit: Soulmate,['']
315,0.658,0.867,7,0.312,0.432,0.0,0.0744,0.918,85.075,240107,4,BTS,2014-02-12,Where You From,['where-you-from']
316,0.504,0.712,9,0.379,0.175,0.0,0.377,0.307,189.577,239470,4,BTS,2014-02-12,Just One Day,['just-one-day']
317,0.311,0.887,1,0.277,0.00941,0.0,0.281,0.627,175.483,261575,3,BTS,2014-02-12,Tomorrow,['tomorrow']
318,0.585,0.98,5,0.37,0.127,0.0,0.692,0.837,141.945,288771,4,BTS,2014-02-12,BTS Cypher Pt.2: Triptych,['cypher-triptych']
319,0.68,0.927,0,0.149,0.167,0.0,0.437,0.862,93.975,238530,4,BTS,2014-02-12,Spine Breaker,['spine-breaker']
320,0.495,0.973,7,0.283,0.0347,0.0,0.432,0.763,102.058,236489,4,BTS,2014-02-12,Jump,['jump']
321,0.398,0.847,2,0.159,0.467,0.0,0.205,0.514,173.733,122514,4,BTS,2014-02-12,Outro: Propose,['propose']
322,0.807,0.903,6,0.311,0.146,0.0,0.362,0.786,106.568,75080,4,BTS,2014,Intro.,['']
323,0.602,0.957,0,0.244,0.0292,0.0,0.101,0.574,170.054,255320,4,BTS,2014,The Stars,['the-stars']
324,0.489,0.969,7,0.357,0.0361,0.0,0.592,0.698,102.07,237200,4,BTS,2014,Jump - Japanese Ver.,['jump-japanese']
325,0.726,0.837,1,0.0532,0.000656,0.00128,0.103,0.408,112.043,247627,4,BTS,2014,Danger - Japanese Ver.,['danger-japanese']
326,0.527,0.902,4,0.154,0.00105,0.0,0.172,0.542,82.703,232507,4,BTS,2014,Boy In Luv - Japanese Ver.,['boy-in-japanese']
327,0.526,0.486,11,0.114,0.0931,0.0,0.0895,0.368,94.875,333547,4,BTS,2014,Just One Day - Japanese Ver.,['just-one-day-japanese']
328,0.766,0.674,0,0.0897,0.227,0.0,0.124,0.769,101.003,232467,4,BTS,2014,Iine!,['']
329,0.684,0.717,11,0.151,0.478,0.0,0.367,0.861,95.039,235467,4,BTS,2014,Iine!Pt.2 - Ano Bashode -,['']
330,0.663,0.866,2,0.398,0.0216,0.0,0.417,0.639,168.031,222040,4,BTS,2014,No More Dream - Japanese Ver.,['no-more-dream-japanese']
331,0.636,0.967,11,0.352,0.0527,0.0,0.168,0.566,118.144,247947,4,BTS,2014,Shingeki no Boudan - Japanese Ver.,['no-japanese']
332,0.602,0.86,7,0.145,0.0269,0.0,0.101,0.588,146.975,211720,4,BTS,2014,N.O - Japanese Ver.,['japanese']
333,0.709,0.686,8,0.0487,0.1,0.0,0.0865,0.734,91.016,352133,4,BTS,2014,Wake Up,['wake-up']
334,0.679,0.7,2,0.079,0.696,1.67e-05,0.209,0.786,96.059,96493,4,BTS,2014,Outro.,['']
335,0.455,0.9,7,0.393,0.272,0.0,0.0945,0.188,150.14,70531,4,BTS,2013-09-11,"Intro: O!RUL8,2?",['']
336,0.594,0.914,11,0.167,0.0389,0.0,0.457,0.571,146.885,209752,4,BTS,2013-09-11,N.O,['']
337,0.801,0.797,2,0.163,0.0405,2.37e-06,0.115,0.801,97.01,230885,4,BTS,2013-09-11,We On,['we-on']
338,0.523,0.382,1,0.611,0.852,0.0,0.311,0.611,93.151,148073,4,BTS,2013-09-11,Skit: R U Happy Now?,['r-u-happy']
339,0.744,0.725,7,0.112,0.0434,0.0,0.296,0.73,95.983,247450,4,BTS,2013-09-11,If I Ruled the World,['if-i-ruled-the-world']
340,0.656,0.798,0,0.103,0.00862,0.0,0.321,0.572,92.03,260433,4,BTS,2013-09-11,Coffee,['coffee']
341,0.753,0.903,2,0.354,0.541,0.0,0.343,0.858,96.547,131192,4,BTS,2013-09-11,BTS Cypher Pt.1,['cypher']
342,0.719,0.962,11,0.265,0.202,0.0,0.165,0.669,117.999,246526,4,BTS,2013-09-11,Attack on Bangtan,['attack-on']
343,0.564,0.945,11,0.243,0.0789,0.0,0.0873,0.871,105.018,205061,4,BTS,2013-09-11,Paldogangsan,['']
344,0.693,0.392,5,0.0439,0.0508,0.0,0.144,0.473,131.863,86045,4,BTS,2013-09-11,Outro: Luv in Skool,['in']
345,0.893,0.846,5,0.238,0.18,0.402,0.181,0.553,94.857,63792,4,BTS,2013-06-12,Intro: 2 Cool 4 Skool,['2-cool-4']
346,0.754,0.952,8,0.153,0.00945,6.27e-06,0.189,0.868,144.051,225360,4,BTS,2013-06-12,We Are Bulletproof Pt.2,['we-are-bulletproof']
347,0.572,0.362,2,0.816,0.915,0.0,0.923,0.759,103.96,131140,4,BTS,2013-06-12,Skit: Circle Room Talk,['circle-room-talk']
348,0.436,0.869,2,0.472,0.0124,1.6e-06,0.494,0.612,167.766,221593,4,BTS,2013-06-12,No More Dream,['no-more-dream']
349,0.926,0.256,1,0.336,0.539,0.878,0.389,0.839,125.895,52439,4,BTS,2013-06-12,Interlude,['interlude']
350,0.582,0.726,0,0.116,0.271,0.0,0.227,0.768,100.45,231883,4,BTS,2013-06-12,Like,['like']
351,0.703,0.518,7,0.522,0.529,0.0,0.31,0.866,94.114,321664,4,BTS,2013-06-12,Outro: Circle Room Cypher,['circle-room-cypher']
352,0.374,0.914,4,0.191,0.015,0.00158,0.815,0.318,128.152,199691,4,BTS,2018-12-21,Waste It On Me - W&W Remix,['waste-it-on-me-remix']
353,0.698,0.855,7,0.13,0.0169,0.0,0.371,0.576,108.949,167381,4,BTS,2018-12-14,Waste It On Me - Cheat Codes Remix,['waste-it-on-me-cheat-codes-remix']
354,0.694,0.896,7,0.0742,0.26,0.0,0.0937,0.491,102.011,188235,4,BTS,2018-12-07,Waste It On Me - Slushii Remix,['waste-it-on-me-remix']
355,0.577,0.746,2,0.0386,0.00283,0.0,0.29,0.382,77.493,244813,4,BTS,2018-11-06,FAKE LOVE - Japanese ver.,['fake-love-japanese']
356,0.77,0.803,0,0.0301,0.0539,0.0,0.0812,0.903,140.02,220920,4,BTS,2018-11-06,Airplane pt.2 - Japanese ver.,['airplane-japanese']
357,0.64,0.817,1,0.123,0.00635,0.0,0.277,0.61,125.983,253360,4,BTS,2018-11-06,IDOL - Stadium Remix,['idol-stadium-remix']
358,0.558,0.762,2,0.0604,0.032,0.0,0.283,0.37,154.875,246427,4,BTS,2018-11-06,FAKE LOVE - Japanese ver. / Remix,['fake-love-japanese-remix']
359,0.577,0.746,2,0.0386,0.00283,0.0,0.29,0.382,77.493,244813,4,BTS,2018-11-06,FAKE LOVE - Japanese ver.,['fake-love-japanese']
360,0.77,0.803,0,0.0301,0.0539,0.0,0.0812,0.903,140.02,220920,4,BTS,2018-11-06,Airplane pt.2 - Japanese ver.,['airplane-japanese']
361,0.558,0.762,2,0.0604,0.032,0.0,0.283,0.37,154.875,246453,4,BTS,2018-11-06,FAKE LOVE - Japanese ver. / Remix,['fake-love-japanese-remix']
362,0.669,0.684,7,0.0585,0.252,0.0,0.72,0.466,96.097,192537,4,BTS,2018-10-25,Waste It On Me (feat. BTS),['waste-it-on-me']
363,0.669,0.684,7,0.0585,0.252,0.0,0.72,0.466,96.097,192537,4,BTS,2018-10-25,Waste It On Me (feat. BTS),['waste-it-on-me']
364,0.463,0.804,2,0.0391,0.0573,0.0,0.432,0.352,154.913,238494,4,BTS,2018-06-04,FAKE LOVE (Rocking Vibe Mix),['fake-love-vibe']
365,0.662,0.909,3,0.142,0.0144,0.0,0.131,0.586,169.96,238680,4,BTS,2017-12-06,MIC Drop - Japanese ver.,['mic-drop-japanese']
366,0.588,0.773,1,0.06,0.00365,0.0,0.0626,0.629,129.909,224920,4,BTS,2017-12-06,DNA - Japanese ver.,['dna-japanese']
367,0.612,0.77,3,0.0333,0.118,0.0,0.127,0.398,114.028,322333,4,BTS,2017-12-06,Crystal Snow,['crystal-snow']
368,0.613,0.842,10,0.219,0.0157,0.0,0.23,0.645,169.917,238726,4,BTS,2017-11-24,MIC Drop (feat. Desiigner) [Steve Aoki Remix],['mic-drop']
369,0.544,0.852,11,0.0378,0.000742,0.000152,0.0991,0.591,132.979,239230,4,BTS,2017-11-01,Run - Japanese Ver.,['run-japanese']
370,0.289,0.788,1,0.0718,0.0218,0.0,0.0553,0.231,69.552,241867,4,BTS,2017-11-01,Butterfly - Japanese Ver.,['butterfly-japanese']
371,0.611,0.855,6,0.0496,0.00953,0.0,0.0901,0.708,94.957,268787,4,BTS,2017-11-01,Good Day,['good-day']
372,0.554,0.814,4,0.211,0.477,0.0,0.111,0.572,166.064,285067,4,BTS,2017-11-01,For You,['for-you']
373,0.634,0.996,9,0.254,0.161,0.0,0.331,0.401,97.976,268400,4,BTS,2017-11-01,Hormone Sensou - Japanese Ver.,['hormone-japanese']
374,0.442,0.831,11,0.272,0.0285,0.0,0.275,0.245,135.998,256533,4,BTS,2017-11-01,Let Me Know - Japanese Ver.,['let-me-know-japanese']
375,0.563,0.903,4,0.144,0.00113,0.0,0.242,0.578,82.973,232507,4,BTS,2017-11-01,Boy In Luv - Japanese Ver.,['boy-in-japanese']
376,0.597,0.858,7,0.14,0.029,0.0,0.136,0.588,146.983,211707,4,BTS,2017-11-01,N.O - Japanese Ver.,['japanese']
377,0.694,0.579,9,0.232,0.0615,0.0,0.0901,0.34,94.937,241040,4,BTS,2017-11-01,Just One Day - Japanese Ver.,['just-one-day-japanese']
378,0.648,0.881,11,0.081,0.00155,1.11e-06,0.113,0.457,100.011,244588,4,BTS,2017-07-05,Come Back Home,['come-back-home']
379,0.57,0.89,0,0.0705,0.0486,0.0,0.359,0.619,93.056,215053,4,BTS,2017-05-10,血、汗、涙 - Japanese ver.,['japanese']
380,0.594,0.95,0,0.131,0.00161,0.0,0.959,0.655,110.043,232133,4,BTS,2017-05-10,Not Today - Japanese ver.,['not-today-japanese']
381,0.544,0.838,8,0.0378,0.0179,0.0,0.135,0.331,106.996,274160,4,BTS,2017-05-10,Spring Day - Japanese ver.,['spring-day-japanese']
382,0.727,0.847,1,0.0517,0.000606,0.00109,0.107,0.413,112.051,248693,4,BTS,2017-01-06,Danger - Japanese Ver.,['danger-japanese']
383,0.718,0.91,4,0.181,0.00244,0.0,0.231,0.725,118.104,242467,4,BTS,2017-01-06,Shingeki no Boudan - Sonpub Remix,['no-remix']
384,0.693,0.806,1,0.256,0.42,0.0,0.106,0.873,92.966,242093,4,BTS,2017-01-06,Miss Right - Japanese Ver.,['miss-right-japanese']
385,0.487,0.872,5,0.073,0.0141,0.0,0.278,0.702,158.03,212227,4,BTS,2017-01-06,I Need U - Japanese Ver.,['i-need-u-japanese']
386,0.579,0.901,10,0.231,0.0313,0.0,0.477,0.539,154.071,241680,4,BTS,2017-01-06,Dope - Chou Yabee! - - Japanese Ver.,['dope-chou-japanese']
387,0.683,0.96,8,0.192,0.0448,0.0,0.372,0.714,116.05,245120,4,BTS,2017-01-06,Funtan Syounendan - Japanese Ver.,['japanese']
388,0.544,0.852,11,0.0378,0.000742,0.000152,0.0991,0.591,132.979,239230,4,BTS,2016-03-15,RUN‐Japanese Ver.‐,['']
